,module,mean_expression,mean_unspliced,highly_variable,means,dispersions,dispersions_norm,mean,std
HOUSEKEEPING_Gene_0248,housekeeping,2.565,1.002,True,0.9361827684654723,0.9339404305747436,0.052069504,0.6873744406014681,0.6851140807968668
HOUSEKEEPING_Gene_0249,housekeeping,2.651,1.006,True,0.9667478934688125,0.9337846255638415,0.051357042,0.7149479152292013,0.6933241533700701
HOUSEKEEPING_Gene_0250,housekeeping,2.6674,0.973,True,0.9671501980402749,0.9194704087741834,-0.014098636,0.7166540565669537,0.6930369426856698
HOUSEKEEPING_Gene_0251,housekeeping,2.6496,1.0208,True,0.9669651068440981,0.927880528207648,0.02435894,0.7135238490313291,0.6966254933130964
HOUSEKEEPING_Gene_0252,housekeeping,2.6476,1.0166,True,0.9648910321225356,0.9230430424100754,0.0022382103,0.7131102253943682,0.6950219714387649
HOUSEKEEPING_Gene_0253,housekeeping,2.6822,1.0166,True,0.9802468271186684,0.9411298361520232,0.08494503,0.724789071264863,0.7001307926605889
HOUSEKEEPING_Gene_0254,housekeeping,2.7044,1.0088,True,0.9769848610279579,0.9443575521578715,0.099704646,0.7211938566267491,0.700096179097308
HOUSEKEEPING_Gene_0255,housekeeping,2.6662,1.0272,True,0.9680821793093288,0.930930485550004,0.038305704,0.7173809995830059,0.6923246214200173
HOUSEKEEPING_Gene_0256,housekeeping,2.6852,1.0182,True,0.9790327985839667,0.9386638978605095,0.07366885,0.7253807050019503,0.6976628696668886
HOUSEKEEPING_Gene_0257,housekeeping,2.6096,0.9942,True,0.9615916863670779,0.967779902051239,0.20680976,0.7038909574121237,0.6990275953426287
HOUSEKEEPING_Gene_0259,housekeeping,2.61,0.9968,True,0.9493530239664097,0.9165342265130959,-0.027525134,0.6997165051281452,0.6894011320902611
HOUSEKEEPING_Gene_0260,housekeeping,2.638,0.9886,True,0.9566596140186303,0.9142862436216352,-0.037804652,0.7089974034816027,0.6871443869266934
HOUSEKEEPING_Gene_0261,housekeeping,2.6674,1.0052,True,0.9744812572052682,0.9693299493122288,0.21389778,0.7167864247620106,0.7003828413205941
HOUSEKEEPING_Gene_0262,housekeeping,2.618,0.9932,True,0.9611128150223347,0.9671388794648146,0.2038785,0.7041404709786176,0.6975986968454599
HOUSEKEEPING_Gene_0264,housekeeping,2.5542,1.022,True,0.9423196439690652,0.9319784765631756,0.043097932,0.6925313911587,0.6878829504912988
HOUSEKEEPING_Gene_0265,housekeeping,2.6668,1.0214,True,0.9716901485831281,0.9727296187008535,0.2294437,0.714721686899662,0.6991725776776561
HOUSEKEEPING_Gene_0266,housekeeping,2.6256,1.0056,True,0.9622968931201812,0.9332704344104217,0.04900576,0.710434577268362,0.6925759424793191
HOUSEKEEPING_Gene_0267,housekeeping,2.6208,1.0144,True,0.9596234154894264,0.9473312452055627,0.11330267,0.7056286325454711,0.6945967581312514
HOUSEKEEPING_Gene_0268,housekeeping,2.59,0.979,True,0.9546106756375167,0.9346217264059529,0.055184916,0.7011303663313389,0.6942333820391773
HOUSEKEEPING_Gene_0269,housekeeping,2.6152,1.0026,True,0.960464772827784,0.9334666169420192,0.04990286,0.7088016130954027,0.6930757555412865
HOUSEKEEPING_Gene_0270,housekeeping,2.548,1.0178,True,0.9430533895312321,0.934420028181133,0.054262593,0.6914902913093567,0.6898348294527418
HOUSEKEEPING_Gene_0271,housekeeping,2.6328,1.0064,True,0.9625658798861261,0.9389824606820041,0.07512557,0.7076218480765819,0.6973064236723463
HOUSEKEEPING_Gene_0272,housekeeping,2.6034,1.0404,True,0.9518300488877428,0.9408542870144215,0.083685,0.7011461027354002,0.6896528462837875
HOUSEKEEPING_Gene_0273,housekeeping,2.6788,1.0076,True,0.967515132418743,0.910660848994108,-0.054382764,0.7184847473919391,0.6908424934488421
HOUSEKEEPING_Gene_0274,housekeeping,2.6174,1.0344,True,0.9637114351224327,0.9318687997681271,0.042596404,0.7119533602416516,0.6932071891299931
HOUSEKEEPING_Gene_0276,housekeeping,2.619,0.984,True,0.9607550787622513,0.967363993133488,0.20490791,0.7047013198494911,0.696528352104532
HOUSEKEEPING_Gene_0277,housekeeping,2.6678,0.991,True,0.9683810687226719,0.9227002212720334,0.00067056663,0.7165734423607588,0.6945827812406961
HOUSEKEEPING_Gene_0278,housekeeping,2.6314,1.0182,True,0.9619412229389874,0.9374190760682676,0.067976564,0.7102677311986685,0.6928453928025327
HOUSEKEEPING_Gene_0279,housekeeping,2.7052,1.0246,True,0.9751487795820193,0.9119876631667712,-0.04831554,0.7253403370022774,0.6934451082791754
HOUSEKEEPING_Gene_0280,housekeeping,2.6056,0.9958,True,0.9464728970999063,0.9355047407807637,0.05922274,0.6959260196715593,0.6891425177991803
HOUSEKEEPING_Gene_0281,housekeeping,2.6346,0.9912,True,0.9676324918618123,0.9483193184483699,0.11782091,0.7125165389329196,0.6970145832864776
HOUSEKEEPING_Gene_0282,housekeeping,2.6588,1.0248,True,0.9652844145448366,0.9062156679281897,-0.07470957,0.716179506328702,0.6915374221936321
HOUSEKEEPING_Gene_0283,housekeeping,2.6038,0.9918,True,0.9505858958526772,0.908456405561013,-0.06446318,0.7017536742836237,0.6896416098707348
HOUSEKEEPING_Gene_0284,housekeeping,2.6164,1.0302,True,0.9526653135854063,0.9461374326423898,0.10784364,0.7012448644310236,0.6904457225443514
HOUSEKEEPING_Gene_0285,housekeeping,2.6254,1.0136,True,0.9554035082717132,0.9173654349495287,-0.023724206,0.7061987821400165,0.6893261075047448
HOUSEKEEPING_Gene_0287,housekeeping,2.6316,1.0182,True,0.9666925070417455,0.9330044926125154,0.04778967,0.7145494586974382,0.6942556405195036
HOUSEKEEPING_Gene_0288,housekeeping,2.6196,1.0156,True,0.9590208274879639,0.9259331735019396,0.0154541265,0.707712564945221,0.6923815674854586
HOUSEKEEPING_Gene_0289,housekeeping,2.656,1.0094,True,0.9587488720068418,0.9145566026978821,-0.036568362,0.7098723816066981,0.6897454267624192
HOUSEKEEPING_Gene_0291,housekeeping,2.6558,0.9928,True,0.9631983649834911,0.9187288014759071,-0.01748984,0.7129965979725122,0.6920080350004444
HOUSEKEEPING_Gene_0292,housekeeping,2.659,1.0096,True,0.9655851643025911,0.9084410948907914,-0.0645332,0.7177892883718013,0.6892336506041751
HOUSEKEEPING_Gene_0293,housekeeping,2.6568,1.0148,True,0.9631041516924513,0.9280199808563511,0.024996625,0.7107457442522049,0.6944846314315077
HOUSEKEEPING_Gene_0294,housekeeping,2.6316,1.0018,True,0.9654264625284241,0.9123031660163198,-0.046872817,0.7117621362030506,0.6978841038369333
HOUSEKEEPING_Gene_0295,housekeeping,2.6408,1.0342,True,0.9612187026649412,0.9454284590359346,0.10460166,0.7093407582402229,0.6917690210258
HOUSEKEEPING_Gene_0296,housekeeping,2.6318,1.0318,True,0.9657260888129844,0.9236036179552456,0.0048015956,0.7158500689864159,0.691518188363836
HOUSEKEEPING_Gene_0297,housekeeping,2.6056,0.9994,True,0.9549631664456273,0.9324344999912516,0.045183223,0.7059780578941107,0.6882517750603514
HOUSEKEEPING_Gene_0298,housekeeping,2.6296,1.0124,True,0.9632674901134499,0.937023134454155,0.06616601,0.7113507455378771,0.6928880994881128
HOUSEKEEPING_Gene_0300,housekeeping,2.486,0.977,True,0.9249299272570644,0.9174118002173551,-0.023512188,0.676897958227992,0.6843156506644003
HOUSEKEEPING_Gene_0301,housekeeping,2.6328,1.001,True,0.9640852309712014,0.9524232977688023,0.13658749,0.7111799599200487,0.6932124620160663
HOUSEKEEPING_Gene_0302,housekeeping,2.6044,0.9816,True,0.9660563418689438,0.9684972319375216,0.21008995,0.7081985029757023,0.7000606159882276
HOUSEKEEPING_Gene_0303,housekeeping,2.645,1.0022,True,0.9676850833614139,0.9408257802474387,0.083554655,0.7145746615707874,0.6952911179072984
HOUSEKEEPING_Gene_0304,housekeeping,2.6726,1.0384,True,0.9679616688720734,0.9572059327487237,0.15845738,0.7149268043905497,0.6937345425365267
HOUSEKEEPING_Gene_0305,housekeeping,2.6302,0.9906,True,0.9547163820674105,0.9295185286395709,0.031849146,0.7039177729129791,0.6908028637560498
HOUSEKEEPING_Gene_0306,housekeeping,2.6196,1.0424,True,0.9555805206056761,0.938873232056852,0.07462609,0.7011811565995216,0.6954920380804082
HOUSEKEEPING_Gene_0307,housekeeping,2.6628,1.0166,True,0.9585191906758852,0.9205129407725144,-0.009331373,0.7080378301650285,0.6916764385581701
HOUSEKEEPING_Gene_0308,housekeeping,2.6494,0.9992,True,0.9645065983002513,0.9262914810890145,0.017092586,0.713265504282713,0.6930726610986963
HOUSEKEEPING_Gene_0309,housekeeping,2.644,0.9968,True,0.9613861063748494,0.9176605411781465,-0.022374751,0.7109132899194955,0.6926081107581726
HOUSEKEEPING_Gene_0311,housekeeping,2.5754,1.0224,True,0.9424925779442495,0.9374516566328128,0.068125546,0.6916509003639221,0.688687872008157
HOUSEKEEPING_Gene_0312,housekeeping,2.624,1.0226,True,0.9631786714619566,0.9252665480175039,0.012405799,0.7106415829122067,0.6949178027816517
HOUSEKEEPING_Gene_0313,housekeeping,2.6116,1.0364,True,0.9578198552131656,0.9321104114909755,0.04370124,0.7077895121335983,0.6905100341378458
HOUSEKEEPING_Gene_0314,housekeeping,2.5796,1.0212,True,0.9536697017458632,0.9571343940688176,0.15813026,0.6975068413108587,0.6964023902562129
HOUSEKEEPING_Gene_0317,housekeeping,2.6162,0.9798,True,0.9606801516717243,0.972385883413141,0.22787187,0.7024498680204153,0.6992981939111579
HOUSEKEEPING_Gene_0319,housekeeping,2.5604,1.0288,True,0.948068924666915,0.9278311911618273,0.024133332,0.6975259395599365,0.6896692769550351
HOUSEKEEPING_Gene_0320,housekeeping,2.646,1.0264,True,0.9649425983871585,0.9226453818391239,0.0004197983,0.7162691888213157,0.6893221117886675
HOUSEKEEPING_Gene_0321,housekeeping,2.6594,1.0142,True,0.9643444998429737,0.9481541223652918,0.117065504,0.7102766377866269,0.696104934594655
HOUSEKEEPING_Gene_0322,housekeeping,2.6598,1.0152,True,0.9603467166715776,0.9246402922563655,0.009542073,0.7103253358274698,0.6912217126010706
HOUSEKEEPING_Gene_0323,housekeeping,2.635,1.0094,True,0.9553577899199024,0.9068534693175934,-0.07179305,0.709273299908638,0.6858717704432075
HOUSEKEEPING_Gene_0324,housekeeping,2.6644,0.9916,True,0.9635890923888087,0.9244994370677083,0.008897974,0.7112671011298894,0.6943833264432869
HOUSEKEEPING_Gene_0326,housekeeping,2.6592,0.9912,True,0.9635806211605988,0.9371308062297585,0.06665837,0.7109399183988571,0.6948148688066477
HOUSEKEEPING_Gene_0327,housekeeping,2.6284,1.0488,True,0.9630214103687738,0.98113738793566,0.2678905,0.7048188135564327,0.6988523994963592
HOUSEKEEPING_Gene_0328,housekeeping,2.6604,1.0522,True,0.9704300429848949,0.9656880423700165,0.19724415,0.7162995103955269,0.6948866683562355
HOUSEKEEPING_Gene_0329,housekeeping,2.686,1.0014,True,0.9675868074122324,0.9083352178978711,-0.06501735,0.7178955444455147,0.6920808877662733
HOUSEKEEPING_Gene_0330,housekeeping,2.5444,1.0244,True,0.9392685746236762,0.9144452096818113,-0.037077736,0.6904297563403845,0.6876149730292728
HOUSEKEEPING_Gene_0331,housekeeping,2.6686,1.0032,True,0.9745335346572264,0.9253702594854564,0.012880048,0.7207967850863933,0.6979317732671035
HOUSEKEEPING_Gene_0332,housekeeping,2.5882,1.031,True,0.9533241452098286,0.9463451980196823,0.1087937,0.7004522526860237,0.6923295158983367
HOUSEKEEPING_Gene_0333,housekeeping,2.5962,0.9852,True,0.9520404480565064,0.927970950267213,0.024772419,0.7014320794463158,0.6902365896383583
HOUSEKEEPING_Gene_0334,housekeeping,2.697,1.0368,True,0.9744991030340455,0.9534559883199903,0.14130974,0.7198178251117467,0.6972857172119736
HOUSEKEEPING_Gene_0335,housekeeping,2.6526,0.9824,True,0.9655378800219234,0.9435869290780334,0.09618076,0.7124984863966703,0.694258254933596
HOUSEKEEPING_Gene_0336,housekeeping,2.6388,1.0012,True,0.9616597477530853,0.9479458467366503,0.116113104,0.70727412532866,0.695853999804601
HOUSEKEEPING_Gene_0337,housekeeping,2.6226,1.0206,True,0.9587851129206374,0.9123645029576257,-0.046592336,0.708539584633708,0.6916846751846722
HOUSEKEEPING_Gene_0338,housekeeping,2.645,0.9822,True,0.9615195569392867,0.9247097096013006,0.009859502,0.7111879409909249,0.6913893476311123
HOUSEKEEPING_Gene_0339,housekeeping,2.5918,0.9916,True,0.9503161507735081,0.9365532825132896,0.06401748,0.6991833063364029,0.6907175133961535
HOUSEKEEPING_Gene_0340,housekeeping,2.6408,1.0108,True,0.9685287292438683,0.9432436554692494,0.09461105,0.71397936617136,0.6972099820081031
HOUSEKEEPING_Gene_0342,housekeeping,2.5958,1.0114,True,0.9523730489789191,0.9556181832269127,0.15119697,0.6981804968714714,0.6942502243944991
HOUSEKEEPING_Gene_0345,housekeeping,2.6236,1.0388,True,0.9575253779340984,0.9097250381543576,-0.058662012,0.7118759259045124,0.6849375446477889
HOUSEKEEPING_Gene_0346,housekeeping,2.6882,1.0112,True,0.9738970922556062,0.927566649653073,0.022923645,0.7225862135231494,0.694027875653391
HOUSEKEEPING_Gene_0347,housekeeping,2.5692,1.0272,True,0.9505692957217817,0.9427090646538198,0.09216648,0.6976401390135288,0.6929598558203983
HOUSEKEEPING_Gene_0348,housekeeping,2.589,1.0052,True,0.9482941815403767,0.9192658439449384,-0.015034065,0.6980204717278481,0.6900534924014569
HOUSEKEEPING_Gene_0349,housekeeping,2.6846,1.009,True,0.9788766937643203,0.9371305281525888,0.066657096,0.7256438350141048,0.6975827673907751
HOUSEKEEPING_Gene_0351,housekeeping,2.6516,1.0254,True,0.9599656721633916,0.9126939135759599,-0.04508602,0.7107259625911713,0.6906018418969329
HOUSEKEEPING_Gene_0352,housekeeping,2.6042,1.0048,True,0.9565106006080746,0.9244084949097399,0.008482116,0.7080166675418615,0.6883520639807134
HOUSEKEEPING_Gene_0356,housekeeping,2.6414,1.0226,True,0.9578454763467368,0.9210171539654867,-0.0070257196,0.7065017340064049,0.6929751046699718
HOUSEKEEPING_Gene_0357,housekeeping,2.6406,1.001,True,0.9626261955784655,0.9394510022414132,0.0772681,0.7086710008770227,0.6954202913158405
HOUSEKEEPING_Gene_0358,housekeeping,2.6376,0.9928,True,0.9584450197892576,0.9435050959696154,0.095806554,0.7057434715896845,0.6934036446249481
HOUSEKEEPING_Gene_0359,housekeeping,2.669,1.0104,True,0.9766756000062307,0.9898574303825057,0.3077653,0.7163203190296888,0.7033504307321886
HOUSEKEEPING_Gene_0360,housekeeping,2.6146,0.9978,True,0.9525077032643106,0.9200646088754764,-0.011381493,0.7008051623433829,0.692682243786986
HOUSEKEEPING_Gene_0361,housekeeping,2.5666,0.9852,True,0.9457956456992616,0.912207191106395,-0.04731169,0.6973905357509852,0.6883080501102146
HOUSEKEEPING_Gene_0362,housekeeping,2.6112,1.016,True,0.9540954909335098,0.959988996648054,0.1711837,0.6984759081512689,0.6953866930497462
HOUSEKEEPING_Gene_0363,housekeeping,2.6148,1.0058,True,0.9594805183025159,0.9187635940857524,-0.01733074,0.7096485636949539,0.690901333060676
HOUSEKEEPING_Gene_0364,housekeeping,2.658,1.0234,True,0.9659541561455314,0.9407299978464296,0.08311666,0.7116442839264869,0.6968901678174548
HOUSEKEEPING_Gene_0366,housekeeping,2.5806,1.0132,True,0.9421605939615809,0.9273977796782232,0.02215144,0.6940296120792627,0.6854285701422326
HOUSEKEEPING_Gene_0368,housekeeping,2.6726,0.996,True,0.9713161895378529,0.915695240576032,-0.03136163,0.7195565731585026,0.6954515868717497
HOUSEKEEPING_Gene_0371,housekeeping,2.6548,1.0118,True,0.9612264899280939,0.9204535269807761,-0.009603059,0.7112874350368976,0.6909860393506609
HOUSEKEEPING_Gene_0372,housekeeping,2.598,0.976,True,0.9547260217445432,0.9240014299893525,0.0066207,0.7028368023633957,0.693083681275075
HOUSEKEEPING_Gene_0373,housekeeping,2.5768,1.0532,True,0.9507005249327951,0.931227132379571,0.039662205,0.6979612335264683,0.6932185655996558
HOUSEKEEPING_Gene_0374,housekeeping,2.632,1.035,True,0.9586328739305925,0.9264616294477241,0.017870637,0.7079715911507607,0.6917105497938487
HOUSEKEEPING_Gene_0375,housekeeping,2.6744,1.0064,True,0.9756139345832967,0.9496789713170906,0.124038294,0.7207442749679088,0.6975809840818386
HOUSEKEEPING_Gene_0376,housekeeping,2.7008,1.0226,True,0.9734714444037869,0.9241605827848349,0.00734847,0.7201904398947954,0.6975540186616295
HOUSEKEEPING_Gene_0377,housekeeping,2.588,1.0306,True,0.9498264123270527,0.9320889811053183,0.043603245,0.6978026986002922,0.6921038667066358
HOUSEKEEPING_Gene_0379,housekeeping,2.6646,1.0104,True,0.970233235570612,0.9558577920975839,0.15229264,0.7160546383976937,0.6953360469907188
HOUSEKEEPING_Gene_0380,housekeeping,2.5716,1.0162,True,0.9497485088919445,0.9736696367503298,0.23374219,0.6963792372375727,0.6899928124364199
HOUSEKEEPING_Gene_0381,housekeeping,2.6736,0.9786,True,0.9731044912750516,0.9349315175956834,0.05660152,0.7202253595650197,0.6954826815014553
HOUSEKEEPING_Gene_0382,housekeeping,2.6352,0.9914,True,0.9665441555099652,0.9129678869514329,-0.0438332,0.7160007214069366,0.69367315029123
HOUSEKEEPING_Gene_0384,housekeeping,2.6598,1.0402,True,0.9685945673988446,0.9401954165064293,0.08067214,0.7137615219593048,0.6981183916824499
HOUSEKEEPING_Gene_0385,housekeeping,2.6282,1.0232,True,0.9578094934964901,0.9445705444157365,0.100678615,0.7071359758257866,0.6897642753041846
HOUSEKEEPING_Gene_0386,housekeeping,2.6554,1.0264,True,0.9628993280287919,0.9116807466084069,-0.049719002,0.7130892233997583,0.6920719520435992
HOUSEKEEPING_Gene_0387,housekeeping,2.6792,0.992,True,0.9770557441070904,0.976717896393309,0.24768119,0.7219060572206975,0.69631145773897
HOUSEKEEPING_Gene_0388,housekeeping,2.6914,1.0022,True,0.9789779674353208,0.9457100235206202,0.10588919,0.7253378736644983,0.6967614534249058
HOUSEKEEPING_Gene_0389,housekeeping,2.673,0.972,True,0.9715261564876911,0.9332815954343284,0.0490568,0.718536356651783,0.6958529774628052
HOUSEKEEPING_Gene_0390,housekeeping,2.5886,1.0496,True,0.950032529847415,0.912633782849973,-0.045360982,0.7033315829128027,0.6859839023913892
HOUSEKEEPING_Gene_0391,housekeeping,2.6512,1.0132,True,0.9583294730580353,0.919268448698486,-0.015022154,0.7076975001901388,0.6924192777538929
HOUSEKEEPING_Gene_0392,housekeeping,2.6386,1.0004,True,0.9636437422371231,0.9327150016748522,0.046465892,0.7098462939172984,0.6960986362747408
HOUSEKEEPING_Gene_0393,housekeeping,2.6406,1.0198,True,0.96071257729761,0.9204713636985521,-0.009521496,0.7122475254714489,0.6892172394814732
HOUSEKEEPING_Gene_0394,housekeeping,2.6412,1.0196,True,0.9717502067060823,0.9953397538440331,0.33283472,0.715120687174797,0.6959417982184424
HOUSEKEEPING_Gene_0395,housekeeping,2.6408,1.0012,True,0.9614460611038221,0.9318148861041037,0.042349868,0.7099622186303138,0.6927620199444671
HOUSEKEEPING_Gene_0396,housekeeping,2.6296,1.0018,True,0.9533458847547078,0.9075606210939011,-0.0685594,0.7079775813251734,0.6845946486467385
HOUSEKEEPING_Gene_0399,housekeeping,2.6324,1.0386,True,0.9546140840560201,0.9064961306331375,-0.07342708,0.70839912250638,0.6859985428558435
HOUSEKEEPING_Gene_0400,housekeeping,2.629,1.043,True,0.9585744080546441,0.9234165452956888,0.0039461544,0.7081756870836019,0.6913360150864365
HOUSEKEEPING_Gene_0402,housekeeping,2.5784,1.0066,True,0.948454759059059,0.90729657228266,-0.06976684,0.6987271029055119,0.6901165167450916
HOUSEKEEPING_Gene_0403,housekeeping,2.6812,1.0004,True,0.9699745437205018,0.92004986572764,-0.01144891,0.719561991071701,0.6928455792924699
HOUSEKEEPING_Gene_0404,housekeeping,2.609,1.0184,True,0.9608888942308864,0.922815966877781,0.0011998451,0.7090929665714503,0.6934143366222981
HOUSEKEEPING_Gene_0405,housekeeping,2.6204,0.9594,True,0.9620072973663261,0.9719438272713555,0.22585045,0.7042363158345223,0.6989420354537814
HOUSEKEEPING_Gene_0407,housekeeping,2.6628,0.9926,True,0.9638063283065208,0.906517240297075,-0.07333055,0.7166313839405775,0.6886559874360056
HOUSEKEEPING_Gene_0408,housekeeping,2.6514,1.0166,True,0.9630596663393777,0.9410402102971647,0.08453519,0.7083362652003765,0.6972439369561859
HOUSEKEEPING_Gene_0409,housekeeping,2.5784,1.0544,True,0.9454689054820243,0.9648509635720653,0.19341639,0.6903658025681972,0.6939817943806899
HOUSEKEEPING_Gene_0410,housekeeping,2.5486,0.9976,True,0.9421413947541568,0.9264377056478126,0.017761238,0.6935700153112412,0.6862902969275552
HOUSEKEEPING_Gene_0411,housekeeping,2.6136,1.023,True,0.9644523828447595,0.9389376154768606,0.0749205,0.7108720845282078,0.6951209954587182
HOUSEKEEPING_Gene_0412,housekeeping,2.609,1.0044,True,0.952546263787706,0.9121344535434899,-0.047644302,0.7036276964485645,0.6900805049808129
HOUSEKEEPING_Gene_0413,housekeeping,2.6056,0.989,True,0.9665849395234078,0.9733243340508637,0.23216319,0.7077522222936153,0.7007321041621718
HOUSEKEEPING_Gene_0416,housekeeping,2.613,1.037,True,0.9497147187144088,0.9401557060419714,0.08049055,0.6969571677714587,0.6930729847111762
HOUSEKEEPING_Gene_0417,housekeeping,2.6028,1.0058,True,0.9577381168882348,0.9439457180899986,0.09782142,0.70388821785748,0.6943965966292186
HOUSEKEEPING_Gene_0418,housekeeping,2.6096,1.0002,True,0.956237022956288,0.9159461074017768,-0.03021447,0.707326664173603,0.688713685537227
HOUSEKEEPING_Gene_0420,housekeeping,2.649,1.0046,True,0.9643219192417827,0.9363082354359569,0.06289694,0.7138151672154665,0.6908370687250484
HOUSEKEEPING_Gene_0421,housekeeping,2.5978,1.0108,True,0.9510045274423394,0.9250768328657573,0.011538275,0.7023098297655582,0.6874080316646966
HOUSEKEEPING_Gene_0422,housekeeping,2.6534,1.0142,True,0.9674686400994633,0.916883197447817,-0.025929369,0.7155528420656919,0.695292327354914
HOUSEKEEPING_Gene_0424,housekeeping,2.5614,1.019,True,0.9450010592189242,0.9514905114759471,0.13232206,0.6905775046914816,0.693402006119598
HOUSEKEEPING_Gene_0426,housekeeping,2.7046,0.967,True,0.980983592493909,0.9423719402427242,0.09062489,0.7250240586191415,0.7010498812176581
HOUSEKEEPING_Gene_0427,housekeeping,2.5804,0.9886,True,0.951014145628966,0.9573834283502808,0.15926903,0.6962040041744709,0.6945821512513545
HOUSEKEEPING_Gene_0429,housekeeping,2.6138,1.0052,True,0.9625189804777912,0.9642331224020878,0.19059114,0.7072301191061735,0.6952754121715078
HOUSEKEEPING_Gene_0430,housekeeping,2.6294,1.0522,True,0.9543469054123266,0.912126228317439,-0.047681913,0.7056048143446445,0.6890542870929659
HOUSEKEEPING_Gene_0431,housekeeping,2.5962,0.9816,True,0.9503304858503798,0.9427602374982958,0.09240049,0.6979472559541464,0.6911326528389241
HOUSEKEEPING_Gene_0433,housekeeping,2.5706,0.979,True,0.947295782885279,0.9398366520010885,0.079031594,0.6951185887485742,0.691264853594794
HOUSEKEEPING_Gene_0435,housekeeping,2.664,1.0168,True,0.9646012858460739,0.9274838525093435,0.02254503,0.711023158544302,0.6964019663277211
HOUSEKEEPING_Gene_0436,housekeeping,2.6044,1.0012,True,0.9460402824394796,0.9074912772218937,-0.0688765,0.698551194307208,0.6866422840789009
HOUSEKEEPING_Gene_0437,housekeeping,2.627,1.0314,True,0.96127576705585,0.9215523856019749,-0.0045782267,0.7085289279460907,0.6955155028131536
HOUSEKEEPING_Gene_0440,housekeeping,2.5872,0.9788,True,0.9391492411311314,0.9144509628518196,-0.037051428,0.6908013376116753,0.6869922865985988
HOUSEKEEPING_Gene_0441,housekeeping,2.6298,1.0112,True,0.9681134824060618,0.934236737000329,0.053424448,0.716949067991972,0.6924628706396223
HOUSEKEEPING_Gene_0442,housekeeping,2.6612,1.0376,True,0.9702809807671212,0.9401068656482835,0.08026722,0.7177669690847397,0.6949897813794137
HOUSEKEEPING_Gene_0444,housekeeping,2.6074,0.9868,True,0.9549575816448976,0.9114504094194611,-0.05077228,0.7069600328028202,0.6883289586184758
HOUSEKEEPING_Gene_0445,housekeeping,2.6228,1.0486,True,0.9568195619758784,0.9296520834522871,0.032459863,0.7046660284757614,0.6927760202856548
HOUSEKEEPING_Gene_0446,housekeeping,2.6036,1.006,True,0.9559152130305502,0.9077206514278652,-0.06782762,0.7050967739820481,0.6928159441064159
HOUSEKEEPING_Gene_0447,housekeeping,2.6506,1.0056,True,0.9651936605243986,0.9344287097211148,0.054302294,0.7141208460330963,0.6922523716376657
HOUSEKEEPING_Gene_0448,housekeeping,2.6788,1.0114,True,0.9766774692649285,0.9401826080263977,0.08061357,0.7239764296293258,0.6956708066711179
HOUSEKEEPING_Gene_0449,housekeeping,2.6624,1.0162,True,0.9726212099268525,0.9469839650175341,0.11171464,0.7183023435682059,0.697299000422933
CELL_CYCLE_Gene_0001,cell_cycle,1.2332,0.6636,True,0.6207212925170973,0.9633252394237408,1.703405,0.4117840429604053,0.5834368641162803
CELL_CYCLE_Gene_0002,cell_cycle,3.0802,1.1314,True,1.2374617184032481,2.0205130053400753,1.8863206,0.6619638785034418,0.9744370030291026
CELL_CYCLE_Gene_0003,cell_cycle,1.5084,0.75,True,0.7655429024415774,1.2956212855901663,1.3597699,0.46806660026311875,0.6922321076819982
CELL_CYCLE_Gene_0004,cell_cycle,1.7144,0.7848,True,0.8453637576667719,1.4301787580141199,1.7427044,0.5033603445380926,0.7443013301905707
CELL_CYCLE_Gene_0005,cell_cycle,2.3482,0.9332,True,1.0181353290634751,1.5921288189492888,1.3332902,0.6081052332818508,0.8294881444809219
CELL_CYCLE_Gene_0006,cell_cycle,7.0142,2.1142,True,1.8739849548301162,2.727893471478962,1.4231153,0.9628298718124628,1.276356855259645
CELL_CYCLE_Gene_0007,cell_cycle,0.7622,0.5418,True,0.42162016402244284,0.564495274174765,2.5278168,0.2942512356877327,0.45564578668813566
CELL_CYCLE_Gene_0008,cell_cycle,1.1532,0.6364,True,0.6182304316799044,1.0251659820855166,1.9082382,0.3944601635396481,0.6011879202330992
CELL_CYCLE_Gene_0009,cell_cycle,7.744,2.3228,True,1.9612421254744397,2.8584903804727633,1.7708011,0.9807064631968737,1.323283498807486
CELL_CYCLE_Gene_0010,cell_cycle,5.1984,1.6532,True,1.6082812764832544,2.3907653280771655,1.6656469,0.859291905337572,1.1471093519946765
CELL_CYCLE_Gene_0011,cell_cycle,4.8728,1.5368,True,1.567977790397866,2.366749585496371,1.598625,0.8348689271062613,1.1256288892582458
CELL_CYCLE_Gene_0012,cell_cycle,3.4858,1.229,True,1.3054499642998092,2.02960658280036,1.9128346,0.7278541161209345,0.9889569641811594
CELL_CYCLE_Gene_0013,cell_cycle,1.7778,0.804,True,0.8555870765247505,1.3947424599581397,1.6418569,0.5204736276596784,0.7400456414674558
CELL_CYCLE_Gene_0014,cell_cycle,1.2412,0.633,True,0.6555752167445409,1.0537564233638956,1.356895,0.4209739044904709,0.6174306707563205
CELL_CYCLE_Gene_0015,cell_cycle,3.5456,1.247,True,1.3232703294919856,2.074784036621513,1.5760632,0.7211778819054365,1.0088856909833628
CELL_CYCLE_Gene_0016,cell_cycle,1.4794,0.714,True,0.7238958385542442,1.1654314438185516,1.7029066,0.45814987240731714,0.6592116799895665
CELL_CYCLE_Gene_0017,cell_cycle,4.4196,1.4332,True,1.484273219892121,2.2121748303406834,1.5509373,0.8230614962995052,1.0739927745892426
